"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","height","width","depth","thumbnailURL","imageURL"
122,"Milk Delivery Truck",1999,"Town","Modern day","Special","Normal",TRUE,95,1,"https://brickset.com/sets/1029-1",0,2,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,9.6,19.2,4.8,"https://images.brickset.com/sets/small/1029-1.jpg","https://images.brickset.com/sets/images/1029-1.jpg"
124,"Stena Line Ferry",1999,"Promotional","Miscellaneous","Ferries","Normal",TRUE,212,NA,"https://brickset.com/sets/1054-1",0,0,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1054-1.jpg","https://images.brickset.com/sets/images/1054-1.jpg"
126,"Single Disc Pack",1999,"Technic","Technical","Slizer","Normal",TRUE,1,NA,"https://brickset.com/sets/1061-1",0,0,"Polybag","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1061-1.jpg","https://images.brickset.com/sets/images/1061-1.jpg"
127,"Air Patrol",1999,"Town","Modern day","Extreme Team","Normal",TRUE,20,1,"https://brickset.com/sets/1068-1",0,1,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1068-1.jpg","https://images.brickset.com/sets/images/1068-1.jpg"
128,"Speedboat",1999,"Town","Modern day","Res-Q","Normal",TRUE,22,1,"https://brickset.com/sets/1069-1",0,2,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1069-1.jpg","https://images.brickset.com/sets/images/1069-1.jpg"
131,"Stunt Flyer",1999,"Town","Modern day","Extreme Team","Normal",TRUE,20,1,"https://brickset.com/sets/1070-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1070-1.jpg","https://images.brickset.com/sets/images/1070-1.jpg"
132,"Advent Calendar",1999,"Basic","Basic","Seasonal","Normal",TRUE,229,NA,"https://brickset.com/sets/1076-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1076-1.jpg","https://images.brickset.com/sets/images/1076-1.jpg"
134,"Road Burner",1999,"Town","Modern day","Extreme Team","Normal",TRUE,25,NA,"https://brickset.com/sets/1088-1",3.6,3,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,0,0,0,"https://images.brickset.com/sets/small/1088-1.jpg","https://images.brickset.com/sets/images/1088-1.jpg"
135,"Johnny Thunder",1999,"Adventurers","Historical","Desert","Normal",TRUE,13,1,"https://brickset.com/sets/1094-1",3.5,5,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1094-1.jpg","https://images.brickset.com/sets/images/1094-1.jpg"
136,"Super Sub",1999,"Aquazone","Action/Adventure","Hydronauts","Normal",TRUE,24,1,"https://brickset.com/sets/1095-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1095-1.jpg","https://images.brickset.com/sets/images/1095-1.jpg"
137,"Race Buggy",1999,"Town","Modern day","Extreme Team","Normal",TRUE,23,1,"https://brickset.com/sets/1096-1",0,2,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1096-1.jpg","https://images.brickset.com/sets/images/1096-1.jpg"
138,"Res-Q Runner",1999,"Town","Modern day","Res-Q","Normal",TRUE,18,1,"https://brickset.com/sets/1097-1",0,1,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1097-1.jpg","https://images.brickset.com/sets/images/1097-1.jpg"
139,"Hang Glider",1999,"Town","Modern day","Extreme Team","Normal",TRUE,19,1,"https://brickset.com/sets/1098-1",0,1,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1098-1.jpg","https://images.brickset.com/sets/images/1098-1.jpg"
140,"Ninja Blaster",1999,"Castle","Historical","Ninja","Normal",TRUE,24,1,"https://brickset.com/sets/1099-1",0,2,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1099-1.jpg","https://images.brickset.com/sets/images/1099-1.jpg"
149,"Basic Building Set, 5+",1999,"Basic","Basic",NA,"Normal",TRUE,411,2,"https://brickset.com/sets/1106-2",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1106-2.jpg","https://images.brickset.com/sets/images/1106-2.jpg"
166,"Santa",1999,"Seasonal","Miscellaneous","Christmas","Normal",TRUE,39,NA,"https://brickset.com/sets/1127-1",0,3,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,7.2,9.6,4.8,"https://images.brickset.com/sets/small/1127-1.jpg","https://images.brickset.com/sets/images/1127-1.jpg"
167,"Santa on Skis",1999,"Seasonal","Miscellaneous","Christmas","Normal",TRUE,21,NA,"https://brickset.com/sets/1128-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,7.2,9.6,4.8,"https://images.brickset.com/sets/small/1128-1.jpg","https://images.brickset.com/sets/images/1128-1.jpg"
168,"Santa on Reindeer",1999,"Seasonal","Miscellaneous","Christmas","Normal",TRUE,34,NA,"https://brickset.com/sets/1129-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,7.2,9.6,4.8,"https://images.brickset.com/sets/small/1129-1.jpg","https://images.brickset.com/sets/images/1129-1.jpg"
175,"Space Port Moon Buggy",1999,"Town","Modern day","Space Port","Normal",TRUE,25,1,"https://brickset.com/sets/1180-1",3.1,3,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,7.2,7.2,4.8,"https://images.brickset.com/sets/small/1180-1.jpg","https://images.brickset.com/sets/images/1180-1.jpg"
176,"Space Jet",1999,"Town","Modern day","Space Port","Normal",TRUE,23,1,"https://brickset.com/sets/1181-1",0,1,"Box","Promotional",6,NA,NA,NA,NA,NA,NA,7.2,7.2,4.8,"https://images.brickset.com/sets/small/1181-1.jpg","https://images.brickset.com/sets/images/1181-1.jpg"
177,"Adventurers Raft",1999,"Adventurers","Historical","Desert","Normal",TRUE,18,1,"https://brickset.com/sets/1182-1",3.3,6,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,7.2,7.2,4.8,"https://images.brickset.com/sets/small/1182-1.jpg","https://images.brickset.com/sets/images/1182-1.jpg"
178,"Mummy and Cart",1999,"Adventurers","Historical","Desert","Normal",TRUE,17,1,"https://brickset.com/sets/1183-1",3.9,4,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,7.2,7.2,4.8,"https://images.brickset.com/sets/small/1183-1.jpg","https://images.brickset.com/sets/images/1183-1.jpg"
179,"Cart",1999,"Castle","Historical","Ninja","Normal",TRUE,24,1,"https://brickset.com/sets/1184-1",0,4,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,7.2,7.2,4.8,"https://images.brickset.com/sets/small/1184-1.jpg","https://images.brickset.com/sets/images/1184-1.jpg"
180,"Raft",1999,"Castle","Historical","Ninja","Normal",TRUE,25,1,"https://brickset.com/sets/1185-1",3.2,4,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,7.2,7.2,4.8,"https://images.brickset.com/sets/small/1185-1.jpg","https://images.brickset.com/sets/images/1185-1.jpg"
181,"Cart",1999,"Castle","Historical","Ninja","Normal",TRUE,25,1,"https://brickset.com/sets/1186-1",3.7,4,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,7.2,7.2,4.8,"https://images.brickset.com/sets/small/1186-1.jpg","https://images.brickset.com/sets/images/1186-1.jpg"
182,"Glider",1999,"Castle","Historical","Ninja","Normal",TRUE,23,1,"https://brickset.com/sets/1187-1",3.7,8,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,7.2,7.2,4.8,"https://images.brickset.com/sets/small/1187-1.jpg","https://images.brickset.com/sets/images/1187-1.jpg"
183,"Fire Formula",1999,"Town","Modern day","Extreme Team","Normal",TRUE,38,1,"https://brickset.com/sets/1188-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1188-1.jpg","https://images.brickset.com/sets/images/1188-1.jpg"
184,"Rocket Boat",1999,"Town","Modern day","Extreme Team","Normal",TRUE,30,1,"https://brickset.com/sets/1189-1",0,1,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1189-1.jpg","https://images.brickset.com/sets/images/1189-1.jpg"
185,"Retro Buggy",1999,"Town","Modern day","Extreme Team","Normal",TRUE,45,1,"https://brickset.com/sets/1190-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1190-1.jpg","https://images.brickset.com/sets/images/1190-1.jpg"
186,"Try Bird",1999,"Town","Modern day","Extreme Team","Normal",TRUE,34,1,"https://brickset.com/sets/1191-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1191-1.jpg","https://images.brickset.com/sets/images/1191-1.jpg"
187,"Stack N' Learn Gift Box",1999,"Primo","Pre-school",NA,"Normal",TRUE,38,2,"https://brickset.com/sets/1192-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1192-1.jpg","https://images.brickset.com/sets/images/1192-1.jpg"
4999,"Water Park Tub ",1999,"Duplo","Pre-school",NA,"Normal",TRUE,44,2,"https://brickset.com/sets/1193-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1193-1.jpg","https://images.brickset.com/sets/images/1193-1.jpg"
5000,"Birthday Table Set",1999,"Classic","Basic",NA,"Normal",TRUE,400,NA,"https://brickset.com/sets/1194-1",0,2,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1194-1.jpg","https://images.brickset.com/sets/images/1194-1.jpg"
198,"Helicopter",1999,"Town","Modern day","City","Normal",TRUE,26,1,"https://brickset.com/sets/1246-1",0,2,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1246-1.jpg","https://images.brickset.com/sets/images/1246-1.jpg"
199,"Patrol Car",1999,"Town","Modern day","City","Normal",TRUE,32,1,"https://brickset.com/sets/1247-1",3.3,7,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1247-1.jpg","https://images.brickset.com/sets/images/1247-1.jpg"
200,"Fire Boat",1999,"Town","Modern day","City","Normal",TRUE,24,1,"https://brickset.com/sets/1248-1",0,2,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1248-1.jpg","https://images.brickset.com/sets/images/1248-1.jpg"
201,"Tri-motorbike",1999,"Town","Modern day","City","Normal",TRUE,14,1,"https://brickset.com/sets/1249-1",0,4,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1249-1.jpg","https://images.brickset.com/sets/images/1249-1.jpg"
202,"Dragster",1999,"Town","Modern day","City","Normal",TRUE,25,1,"https://brickset.com/sets/1250-1",3.2,2,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1250-1.jpg","https://images.brickset.com/sets/images/1250-1.jpg"
203,"Go-Cart",1999,"Town","Modern day","City","Normal",TRUE,26,1,"https://brickset.com/sets/1251-1",0,4,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1251-1.jpg","https://images.brickset.com/sets/images/1251-1.jpg"
204,"Shell Tanker",1999,"Town","Modern day","Shell","Normal",TRUE,107,1,"https://brickset.com/sets/1252-1",3.8,5,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1252-1.jpg","https://images.brickset.com/sets/images/1252-1.jpg"
205,"Shell Race Car Transporter",1999,"Town","Modern day","Shell","Normal",TRUE,102,1,"https://brickset.com/sets/1253-1",3.3,3,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,9.6,19.2,6,"https://images.brickset.com/sets/small/1253-1.jpg","https://images.brickset.com/sets/images/1253-1.jpg"
206,"Shell Convenience Store",1999,"Town","Modern day","Shell","Normal",TRUE,159,3,"https://brickset.com/sets/1254-1",4.1,8,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,"https://images.brickset.com/sets/small/1254-1.jpg","https://images.brickset.com/sets/images/1254-1.jpg"
207,"Shell Car Wash",1999,"Town","Modern day","Shell","Normal",TRUE,137,2,"https://brickset.com/sets/1255-1",4.1,5,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,"https://images.brickset.com/sets/small/1255-1.jpg","https://images.brickset.com/sets/images/1255-1.jpg"
208,"Shell Service Station",1999,"Town","Modern day","Shell","Normal",TRUE,144,2,"https://brickset.com/sets/1256-1",4.2,6,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1256-1.jpg","https://images.brickset.com/sets/images/1256-1.jpg"
209,"Tricycle",1999,"Technic","Technical",NA,"Normal",TRUE,24,NA,"https://brickset.com/sets/1257-1",0,1,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,7.2,9.6,4.8,"https://images.brickset.com/sets/small/1257-1.jpg","https://images.brickset.com/sets/images/1257-1.jpg"
210,"Buggy",1999,"Technic","Technical",NA,"Normal",TRUE,29,NA,"https://brickset.com/sets/1258-1",0,2,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,7.2,9.6,4.8,"https://images.brickset.com/sets/small/1258-1.jpg","https://images.brickset.com/sets/images/1258-1.jpg"
211,"Motorbike",1999,"Technic","Technical",NA,"Normal",TRUE,28,NA,"https://brickset.com/sets/1259-1",0,1,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,7.2,9.6,4.8,"https://images.brickset.com/sets/small/1259-1.jpg","https://images.brickset.com/sets/images/1259-1.jpg"
212,"Car",1999,"Technic","Technical",NA,"Normal",TRUE,26,NA,"https://brickset.com/sets/1260-1",0,1,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,7.2,9.6,4.8,"https://images.brickset.com/sets/small/1260-1.jpg","https://images.brickset.com/sets/images/1260-1.jpg"
216,"Moon Buggy",1999,"Town","Modern day","Space Port","Normal",TRUE,25,1,"https://brickset.com/sets/1265-1",0,1,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1265-1.jpg","https://images.brickset.com/sets/images/1265-1.jpg"
217,"Space Probe",1999,"Town","Modern day","Space Port","Normal",TRUE,23,1,"https://brickset.com/sets/1266-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1266-1.jpg","https://images.brickset.com/sets/images/1266-1.jpg"
218,"Bike Blaster",1999,"Technic","Technical",NA,"Normal",TRUE,28,NA,"https://brickset.com/sets/1268-1",0,1,"Polybag","Retail - limited",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1268-1.jpg","https://images.brickset.com/sets/images/1268-1.jpg"
219,"White Ninja",1999,"Castle","Historical","Ninja","Normal",TRUE,23,1,"https://brickset.com/sets/1269-1",0,4,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1269-1.jpg","https://images.brickset.com/sets/images/1269-1.jpg"
220,"Jungle Surprise",1999,"Adventurers","Historical","Jungle","Normal",TRUE,33,1,"https://brickset.com/sets/1271-1",3.8,9,"Box","Unknown",NA,NA,NA,NA,NA,NA,NA,9.6,9.6,3.9,"https://images.brickset.com/sets/small/1271-1.jpg","https://images.brickset.com/sets/images/1271-1.jpg"
223,"Light Hover",1999,"Rock Raiders","Action/Adventure","Promotional","Normal",TRUE,25,1,"https://brickset.com/sets/1274-1",0,2,"Polybag","Promotional",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1274-1.jpg","https://images.brickset.com/sets/images/1274-1.jpg"
224,"Chainsaw Bulldozer",1999,"Rock Raiders","Action/Adventure","Promotional","Normal",TRUE,22,1,"https://brickset.com/sets/1275-1",0,1,"Polybag","Promotional",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1275-1.jpg","https://images.brickset.com/sets/images/1275-1.jpg"
225,"Helicopter Transport",1999,"Rock Raiders","Action/Adventure","Promotional","Normal",TRUE,22,1,"https://brickset.com/sets/1276-1",0,1,"Polybag","Promotional",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1276-1.jpg","https://images.brickset.com/sets/images/1276-1.jpg"
226,"Drill Craft",1999,"Rock Raiders","Action/Adventure","Promotional","Normal",TRUE,27,1,"https://brickset.com/sets/1277-1",0,1,"Polybag","Promotional",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1277-1.jpg","https://images.brickset.com/sets/images/1277-1.jpg"
621,"{Aeroplane}",1999,"Classic","Basic",NA,"Normal",TRUE,15,NA,"https://brickset.com/sets/1841-1",0,3,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1841-1.jpg","https://images.brickset.com/sets/images/1841-1.jpg"
702,"{Racer}",1999,"Classic","Basic",NA,"Normal",TRUE,15,NA,"https://brickset.com/sets/1995-1",0,3,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1995-1.jpg","https://images.brickset.com/sets/images/1995-1.jpg"
723,"{Boat}",1999,"Classic","Basic",NA,"Normal",TRUE,12,NA,"https://brickset.com/sets/2025-1",0,2,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2025-1.jpg","https://images.brickset.com/sets/images/2025-1.jpg"
727,"Squirting Frog",1999,"Primo","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/2030-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"Tiny Turtle",1999,"Primo","Pre-school",NA,"Normal",TRUE,1,1,"https://brickset.com/sets/2031-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2031-1.jpg","https://images.brickset.com/sets/images/2031-1.jpg"
730,"{Helicopter}",1999,"Classic","Basic",NA,"Normal",TRUE,18,NA,"https://brickset.com/sets/2032-1",0,1,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2032-1.jpg","https://images.brickset.com/sets/images/2032-1.jpg"
737,"Paddleboat",1999,"Primo","Pre-school",NA,"Normal",TRUE,1,1,"https://brickset.com/sets/2039-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,"Waterlily Princess and Friend",1999,"Primo","Pre-school",NA,"Normal",TRUE,2,1,"https://brickset.com/sets/2044-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,"{Car}",1999,"Classic","Basic",NA,"Normal",TRUE,17,NA,"https://brickset.com/sets/2045-1",0,2,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2045-1.jpg","https://images.brickset.com/sets/images/2045-1.jpg"
741,"Fishing Fun",1999,"Primo","Pre-school",NA,"Normal",TRUE,5,NA,"https://brickset.com/sets/2046-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,"{Aeroplane}",1999,"Classic","Basic",NA,"Normal",TRUE,13,NA,"https://brickset.com/sets/2047-1",0,1,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2047-1.jpg","https://images.brickset.com/sets/images/2047-1.jpg"
30273,"Water Friends",1999,"Primo","Pre-school",NA,"Normal",TRUE,6,2,"https://brickset.com/sets/2048-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,"{Boat}",1999,"Classic","Basic",NA,"Normal",TRUE,15,NA,"https://brickset.com/sets/2069-1",0,1,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2069-1.jpg","https://images.brickset.com/sets/images/2069-1.jpg"
756,"My First Plane",1999,"Primo","Pre-school",NA,"Normal",TRUE,1,1,"https://brickset.com/sets/2071-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,"{Aeroplane}",1999,"Classic","Basic",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/2075-1",0,1,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2075-1.jpg","https://images.brickset.com/sets/images/2075-1.jpg"
760,"Cubby House",1999,"Primo","Pre-school",NA,"Normal",TRUE,4,1,"https://brickset.com/sets/2076-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,"Circus Catapult",1999,"Primo","Pre-school",NA,"Normal",TRUE,6,1,"https://brickset.com/sets/2101-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2101-1.jpg","https://images.brickset.com/sets/images/2101-1.jpg"
779,"Busy Builder Starter Set",1999,"Primo","Pre-school",NA,"Normal",TRUE,7,NA,"https://brickset.com/sets/2103-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2103-1.jpg","https://images.brickset.com/sets/images/2103-1.jpg"
780,"Wilma Whale",1999,"Primo","Pre-school",NA,"Normal",TRUE,13,NA,"https://brickset.com/sets/2104-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2104-1.jpg","https://images.brickset.com/sets/images/2104-1.jpg"
781,"Scoop 'n' Squirt Fun Pack",1999,"Primo","Pre-school",NA,"Normal",TRUE,7,2,"https://brickset.com/sets/2106-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2106-1.jpg","https://images.brickset.com/sets/images/2106-1.jpg"
782,"Turtle Wagon",1999,"Primo","Pre-school",NA,"Normal",TRUE,29,1,"https://brickset.com/sets/2107-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2107-1.jpg","https://images.brickset.com/sets/images/2107-1.jpg"
783,"Perky Paddler",1999,"Primo","Pre-school",NA,"Normal",TRUE,3,1,"https://brickset.com/sets/2108-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2108-1.jpg","https://images.brickset.com/sets/images/2108-1.jpg"
6641,"{unknown}",1999,"Primo","Pre-school",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/2109-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2109-1.jpg","https://images.brickset.com/sets/images/2109-1.jpg"
30274,"Peek-A-Boo Playmat",1999,"Primo","Pre-school",NA,"Normal",TRUE,4,NA,"https://brickset.com/sets/2117-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,"Storage Frog",1999,"Primo","Pre-school",NA,"Normal",TRUE,13,NA,"https://brickset.com/sets/2190-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2190-1.jpg","https://images.brickset.com/sets/images/2190-1.jpg"
835,"Basic Building Set, 3+",1999,"Basic","Basic",NA,"Normal",TRUE,201,NA,"https://brickset.com/sets/2229-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2229-1.jpg","https://images.brickset.com/sets/images/2229-1.jpg"
30275,"Big Tubular Playtime",1999,"Duplo","Pre-school",NA,"Normal",TRUE,88,2,"https://brickset.com/sets/2253-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,"Brick Runner",1999,"Duplo","Pre-school",NA,"Normal",TRUE,30,NA,"https://brickset.com/sets/2280-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,"Maxi Brick Runner",1999,"Duplo","Pre-school",NA,"Normal",TRUE,47,2,"https://brickset.com/sets/2281-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6033,"Clown Go Round",1999,"Duplo","Pre-school",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/2284-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2284-1.jpg","https://images.brickset.com/sets/images/2284-1.jpg"
851,"Ladybug",1999,"Duplo","Pre-school",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/2294-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26216,"Pingo",1999,"Duplo","Pre-school",NA,"Normal",TRUE,11,NA,"https://brickset.com/sets/2299-1",0,0,"Box","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2299-1.jpg","https://images.brickset.com/sets/images/2299-1.jpg"
8205,"Small Bucket, Green",1999,"Duplo","Pre-school",NA,"Normal",TRUE,48,NA,"https://brickset.com/sets/2300-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6654,"Medium Bucket, Yellow",1999,"Duplo","Pre-school",NA,"Normal",FALSE,NA,NA,"https://brickset.com/sets/2466-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2466-1.jpg","https://images.brickset.com/sets/images/2466-1.jpg"
920,"DUPLO Bucket",1999,"Duplo","Pre-school",NA,"Normal",TRUE,86,1,"https://brickset.com/sets/2467-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
