"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","height","width","depth","weight"
3962,"7501",1,"Bangle Minis",2003,"Clikits","Girls",NA,"Normal",TRUE,32,NA,"https://brickset.com/sets/7501-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7501-1.jpg","https://images.brickset.com/sets/images/7501-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3963,"7502",1,"Photo Minis",2003,"Clikits","Girls",NA,"Normal",TRUE,30,NA,"https://brickset.com/sets/7502-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7502-1.jpg","https://images.brickset.com/sets/images/7502-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3964,"7503",1,"Memo Minis",2003,"Clikits","Girls",NA,"Normal",TRUE,24,NA,"https://brickset.com/sets/7503-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7503-1.jpg","https://images.brickset.com/sets/images/7503-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3968,"7507",1,"Jewels 'n' Rings",2003,"Clikits","Girls",NA,"Normal",TRUE,78,NA,"https://brickset.com/sets/7507-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7507-1.jpg","https://images.brickset.com/sets/images/7507-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3969,"7508",1,"Jewels 'n' Bands",2003,"Clikits","Girls",NA,"Normal",TRUE,78,NA,"https://brickset.com/sets/7508-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7508-1.jpg","https://images.brickset.com/sets/images/7508-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3970,"7509",1,"Cool Jewels 'n' Clips",2003,"Clikits","Girls",NA,"Normal",TRUE,70,NA,"https://brickset.com/sets/7509-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7509-1.jpg","https://images.brickset.com/sets/images/7509-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3971,"7510",1,"Trendy Tote Hot Pink",2003,"Clikits","Girls",NA,"Normal",TRUE,89,NA,"https://brickset.com/sets/7510-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7510-1.jpg","https://images.brickset.com/sets/images/7510-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3972,"7511",1,"Trendy Tote Tangerine",2003,"Clikits","Girls",NA,"Normal",TRUE,94,NA,"https://brickset.com/sets/7511-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7511-1.jpg","https://images.brickset.com/sets/images/7511-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3973,"7512",1,"Trendy Tote Sky Blue",2003,"Clikits","Girls",NA,"Normal",TRUE,94,NA,"https://brickset.com/sets/7512-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7512-1.jpg","https://images.brickset.com/sets/images/7512-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3974,"7513",1,"Ultimate Design Studio",2003,"Clikits","Girls",NA,"Normal",TRUE,281,NA,"https://brickset.com/sets/7513-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7513-1.jpg","https://images.brickset.com/sets/images/7513-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3978,"7517",1,"Cool Room Décor",2003,"Clikits","Girls",NA,"Normal",TRUE,131,NA,"https://brickset.com/sets/7517-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7517-1.jpg","https://images.brickset.com/sets/images/7517-1.jpg",NA,NA,NA,NA,NA,NA,24,24,6,0.29
3979,"7518",1,"Cool Room Catchers",2003,"Clikits","Girls",NA,"Normal",TRUE,111,NA,"https://brickset.com/sets/7518-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7518-1.jpg","https://images.brickset.com/sets/images/7518-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3980,"7519",1,"Cool Room Frames",2003,"Clikits","Girls",NA,"Normal",TRUE,111,NA,"https://brickset.com/sets/7519-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7519-1.jpg","https://images.brickset.com/sets/images/7519-1.jpg",NA,NA,NA,NA,NA,NA,24,24,6,0.3
3981,"7520",1,"Pillow Décor 'N' More",2003,"Clikits","Girls",NA,"Normal",TRUE,104,NA,"https://brickset.com/sets/7520-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7520-1.jpg","https://images.brickset.com/sets/images/7520-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3982,"7521",1,"Pretty Punch Activity Set",2003,"Clikits","Girls",NA,"Normal",TRUE,30,NA,"https://brickset.com/sets/7521-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7521-1.jpg","https://images.brickset.com/sets/images/7521-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3983,"7522",1,"Let's Party Set",2003,"Clikits","Girls",NA,"Normal",TRUE,63,NA,"https://brickset.com/sets/7522-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7522-1.jpg","https://images.brickset.com/sets/images/7522-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4027,"7836",1,"Halloween Bucket",2003,"Creator","Model making","Seasonal","Normal",TRUE,200,NA,"https://brickset.com/sets/7836-1",0,0,"Bucket","Retail",4,"https://images.brickset.com/sets/small/7836-1.jpg","https://images.brickset.com/sets/images/7836-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4210,"8350",1,"Pro Stunt",2003,"Racers","Racing","Drome Racers","Normal",TRUE,30,1,"https://brickset.com/sets/8350-1",0,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/8350-1.jpg","https://images.brickset.com/sets/images/8350-1.jpg",NA,NA,NA,NA,NA,NA,9.6,14.4,4.8,NA
4211,"8353",1,"Slammer Rhino",2003,"Racers","Racing","Drome Racers","Normal",TRUE,218,NA,"https://brickset.com/sets/8353-1",0,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8353-1.jpg","https://images.brickset.com/sets/images/8353-1.jpg",NA,NA,NA,NA,NA,NA,28.8,28.8,6,NA
4212,"8354",1,"Exo Force Bike",2003,"Racers","Racing","Drome Racers","Normal",TRUE,101,NA,"https://brickset.com/sets/8354-1",4.2,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8354-1.jpg","https://images.brickset.com/sets/images/8354-1.jpg",NA,NA,NA,NA,NA,NA,14.4,24,7.2,NA
4213,"8355",1,"H.O.T. Blaster Bike",2003,"Racers","Racing","Drome Racers","Normal",TRUE,88,NA,"https://brickset.com/sets/8355-1",3.5,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8355-1.jpg","https://images.brickset.com/sets/images/8355-1.jpg",NA,NA,NA,NA,NA,NA,14.4,24,7.2,NA
4214,"8356",1,"Jungle Monster",2003,"Racers","Racing","Drome Racers","Normal",TRUE,116,1,"https://brickset.com/sets/8356-1",0,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8356-1.jpg","https://images.brickset.com/sets/images/8356-1.jpg",NA,NA,NA,NA,NA,NA,19.2,28.8,6,NA
4215,"8357",1,"Zonic Strike",2003,"Racers","Racing","Drome Racers","Normal",TRUE,107,1,"https://brickset.com/sets/8357-1",0,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8357-1.jpg","https://images.brickset.com/sets/images/8357-1.jpg",NA,NA,NA,NA,NA,NA,19.2,28.8,6,NA
4216,"8358",1,"Off-Roader",2003,"Racers","Racing","Drome Racers","Normal",TRUE,26,1,"https://brickset.com/sets/8358-1",0,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8358-1.jpg","https://images.brickset.com/sets/images/8358-1.jpg",NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA
4217,"8359",1,"Desert Racer",2003,"Racers","Racing","Drome Racers","Normal",TRUE,27,1,"https://brickset.com/sets/8359-1",0,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/8359-1.jpg","https://images.brickset.com/sets/images/8359-1.jpg",NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA
4219,"8360",1,"Track Racer",2003,"Racers","Racing","Drome Racers","Normal",TRUE,24,1,"https://brickset.com/sets/8360-1",0,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8360-1.jpg","https://images.brickset.com/sets/images/8360-1.jpg",NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA
4221,"8363",1,"Baja Desert Racers",2003,"Racers","Racing","Drome Racers","Normal",TRUE,322,NA,"https://brickset.com/sets/8363-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/8363-1.jpg","https://images.brickset.com/sets/images/8363-1.jpg",NA,NA,NA,NA,NA,NA,28.8,48,7.2,NA
4222,"8364",1,"Multi-Challenge Race Track",2003,"Racers","Racing","Drome Racers","Normal",TRUE,623,4,"https://brickset.com/sets/8364-1",0,3,"Box","Retail",7,"https://images.brickset.com/sets/small/8364-1.jpg","https://images.brickset.com/sets/images/8364-1.jpg",NA,NA,NA,NA,NA,NA,38.4,57.6,11.4,NA
4223,"8365",1,"Tuneable Racer",2003,"Racers","Racing","Drome Racers","Normal",TRUE,196,NA,"https://brickset.com/sets/8365-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/8365-1.jpg","https://images.brickset.com/sets/images/8365-1.jpg",NA,NA,NA,NA,NA,NA,38.4,38.4,7.2,NA
4224,"8366",1,"Supersonic RC",2003,"Racers","Racing","Drome Racers","Normal",TRUE,429,NA,"https://brickset.com/sets/8366-1",0,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/8366-1.jpg","https://images.brickset.com/sets/images/8366-1.jpg",NA,NA,NA,NA,NA,NA,48,57.6,7.2,NA
4227,"8370",1,"Nitro Stunt Bike",2003,"Racers","Racing","Drome Racers","Normal",TRUE,92,NA,"https://brickset.com/sets/8370-1",0,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/8370-1.jpg","https://images.brickset.com/sets/images/8370-1.jpg",NA,NA,NA,NA,NA,NA,14.4,24,7.2,NA
4228,"8371",1,"Extreme Power Bike",2003,"Racers","Racing","Drome Racers","Normal",TRUE,98,NA,"https://brickset.com/sets/8371-1",3.7,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8371-1.jpg","https://images.brickset.com/sets/images/8371-1.jpg",NA,NA,NA,NA,NA,NA,14.4,24,7.2,NA
4229,"8374",1,"Williams F1 Team Racer",2003,"Racers","Racing","Williams F1","Normal",TRUE,98,1,"https://brickset.com/sets/8374-1",4,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/8374-1.jpg","https://images.brickset.com/sets/images/8374-1.jpg",NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,NA
4231,"8376",1,"Hot Flame",2003,"Racers","Racing","Drome Racers","Normal",TRUE,257,NA,"https://brickset.com/sets/8376-1",0,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/8376-1.jpg","https://images.brickset.com/sets/images/8376-1.jpg",NA,NA,NA,NA,NA,NA,38.4,48,7.2,NA
4263,"8438",1,"Pneumatic Crane Truck",2003,"Technic","Technical",NA,"Normal",TRUE,848,NA,"https://brickset.com/sets/8438-1",0,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/8438-1.jpg","https://images.brickset.com/sets/images/8438-1.jpg",NA,NA,NA,NA,NA,NA,38.4,48,7.2,NA
4266,"8441",1,"Fork-Lift Truck",2003,"Technic","Technical",NA,"Normal",TRUE,72,NA,"https://brickset.com/sets/8441-1",3.5,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/8441-1.jpg","https://images.brickset.com/sets/images/8441-1.jpg",NA,NA,NA,NA,NA,NA,14.4,14.4,4.8,NA
4274,"8451",1,"Dump Truck",2003,"Technic","Technical",NA,"Normal",TRUE,183,NA,"https://brickset.com/sets/8451-1",3.9,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8451-1.jpg","https://images.brickset.com/sets/images/8451-1.jpg",NA,NA,NA,NA,NA,NA,19.2,28.8,6,NA
4275,"8453",1,"Front-End Loader",2003,"Technic","Technical",NA,"Normal",TRUE,214,NA,"https://brickset.com/sets/8453-1",3.6,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/8453-1.jpg","https://images.brickset.com/sets/images/8453-1.jpg",NA,NA,NA,NA,NA,NA,19.2,28.8,6,NA
4276,"8454",1,"Rescue Truck",2003,"Technic","Technical",NA,"Normal",TRUE,639,NA,"https://brickset.com/sets/8454-1",3.9,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/8454-1.jpg","https://images.brickset.com/sets/images/8454-1.jpg",NA,NA,NA,NA,NA,NA,38.4,38.4,9.6,NA
4277,"8455",1,"Back-Hoe",2003,"Technic","Technical",NA,"Normal",TRUE,704,NA,"https://brickset.com/sets/8455-1",4.7,23,"Box","Retail",NA,"https://images.brickset.com/sets/small/8455-1.jpg","https://images.brickset.com/sets/images/8455-1.jpg",NA,NA,NA,NA,NA,NA,38.4,57.6,9.6,NA
4376,"8573",1,"Nuhvok-Kal",2003,"Bionicle","Constraction","Bohrok-Kal","Normal",TRUE,41,NA,"https://brickset.com/sets/8573-1",4,6,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8573-1.jpg","https://images.brickset.com/sets/images/8573-1.jpg",NA,NA,NA,NA,NA,NA,15.7,10.9,8.8,NA
4377,"8574",1,"Tahnok-Kal",2003,"Bionicle","Constraction","Bohrok-Kal","Normal",TRUE,41,NA,"https://brickset.com/sets/8574-1",4,5,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8574-1.jpg","https://images.brickset.com/sets/images/8574-1.jpg",NA,NA,NA,NA,NA,NA,15.7,10.9,8.8,NA
4378,"8575",1,"Kohrak-Kal",2003,"Bionicle","Constraction","Bohrok-Kal","Normal",TRUE,41,NA,"https://brickset.com/sets/8575-1",3.9,6,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8575-1.jpg","https://images.brickset.com/sets/images/8575-1.jpg",NA,NA,NA,NA,NA,NA,15.7,10.9,8.8,NA
4379,"8576",1,"Lehvak-Kal",2003,"Bionicle","Constraction","Bohrok-Kal","Normal",TRUE,41,NA,"https://brickset.com/sets/8576-1",4.1,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8576-1.jpg","https://images.brickset.com/sets/images/8576-1.jpg",NA,NA,NA,NA,NA,NA,15.7,10.9,8.8,NA
4380,"8577",1,"Pahrak-Kal",2003,"Bionicle","Constraction","Bohrok-Kal","Normal",TRUE,41,NA,"https://brickset.com/sets/8577-1",4,5,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8577-1.jpg","https://images.brickset.com/sets/images/8577-1.jpg",NA,NA,NA,NA,NA,NA,15.7,10.9,8.8,NA
4381,"8578",1,"Gahlok-Kal",2003,"Bionicle","Constraction","Bohrok-Kal","Normal",TRUE,41,NA,"https://brickset.com/sets/8578-1",3.9,6,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8578-1.jpg","https://images.brickset.com/sets/images/8578-1.jpg",NA,NA,NA,NA,NA,NA,15.7,10.9,8.8,NA
4383,"8580",1,"Kraata",2003,"Bionicle","Constraction","Accessories","Normal",TRUE,3,NA,"https://brickset.com/sets/8580-1",3.5,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8580-1.jpg","https://images.brickset.com/sets/images/8580-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4384,"8581",1,"Kopeke",2003,"Bionicle","Constraction","Matoran","Normal",TRUE,25,NA,"https://brickset.com/sets/8581-1",3.7,3,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8581-1.jpg","https://images.brickset.com/sets/images/8581-1.jpg",NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA
4385,"8582",1,"Matoro",2003,"Bionicle","Constraction","Matoran","Normal",TRUE,25,NA,"https://brickset.com/sets/8582-1",3.8,5,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8582-1.jpg","https://images.brickset.com/sets/images/8582-1.jpg",NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA
4386,"8583",1,"Hahli",2003,"Bionicle","Constraction","Matoran","Normal",TRUE,25,NA,"https://brickset.com/sets/8583-1",3.7,7,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8583-1.jpg","https://images.brickset.com/sets/images/8583-1.jpg",NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA
4387,"8584",1,"Hewkii",2003,"Bionicle","Constraction","Matoran","Normal",TRUE,25,NA,"https://brickset.com/sets/8584-1",3.7,3,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8584-1.jpg","https://images.brickset.com/sets/images/8584-1.jpg",NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA
4388,"8585",1,"Hafu",2003,"Bionicle","Constraction","Matoran","Normal",TRUE,25,NA,"https://brickset.com/sets/8585-1",3.9,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8585-1.jpg","https://images.brickset.com/sets/images/8585-1.jpg",NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA
4389,"8586",1,"Macku",2003,"Bionicle","Constraction","Matoran","Normal",TRUE,25,NA,"https://brickset.com/sets/8586-1",3.8,2,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/8586-1.jpg","https://images.brickset.com/sets/images/8586-1.jpg",NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA
4390,"8587",1,"Rahkshi Panrahk",2003,"Bionicle","Constraction","Rahkshi","Normal",TRUE,45,NA,"https://brickset.com/sets/8587-1",4,5,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8587-1.jpg","https://images.brickset.com/sets/images/8587-1.jpg",NA,NA,NA,NA,NA,NA,18.7,10.2,8.8,NA
4391,"8588",1,"Rahkshi Kurahk",2003,"Bionicle","Constraction","Rahkshi","Normal",TRUE,45,NA,"https://brickset.com/sets/8588-1",4.1,5,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8588-1.jpg","https://images.brickset.com/sets/images/8588-1.jpg",NA,NA,NA,NA,NA,NA,18.7,10.2,8.8,NA
4392,"8589",1,"Rahkshi Lerahk",2003,"Bionicle","Constraction","Rahkshi","Normal",TRUE,45,NA,"https://brickset.com/sets/8589-1",4.2,9,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8589-1.jpg","https://images.brickset.com/sets/images/8589-1.jpg",NA,NA,NA,NA,NA,NA,18.7,10.2,8.8,NA
4393,"8590",1,"Rahkshi Guurahk",2003,"Bionicle","Constraction","Rahkshi","Normal",TRUE,45,NA,"https://brickset.com/sets/8590-1",4,6,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8590-1.jpg","https://images.brickset.com/sets/images/8590-1.jpg",NA,NA,NA,NA,NA,NA,18.7,10.2,8.8,NA
4394,"8591",1,"Rahkshi Vorahk",2003,"Bionicle","Constraction","Rahkshi","Normal",TRUE,45,NA,"https://brickset.com/sets/8591-1",3.9,7,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8591-1.jpg","https://images.brickset.com/sets/images/8591-1.jpg",NA,NA,NA,NA,NA,NA,18.7,10.2,8.8,NA
4395,"8592",1,"Rahkshi Turahk",2003,"Bionicle","Constraction","Rahkshi","Normal",TRUE,45,NA,"https://brickset.com/sets/8592-1",4,7,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8592-1.jpg","https://images.brickset.com/sets/images/8592-1.jpg",NA,NA,NA,NA,NA,NA,18.7,10.2,8.8,NA
4396,"8593",1,"Makuta",2003,"Bionicle","Constraction","Warriors","Normal",TRUE,199,NA,"https://brickset.com/sets/8593-1",4.4,12,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8593-1.jpg","https://images.brickset.com/sets/images/8593-1.jpg",NA,NA,NA,NA,NA,NA,28.8,24,7.2,0.32
4397,"8594",1,"Jaller and Gukko",2003,"Bionicle","Constraction","Warriors","Normal",TRUE,172,NA,"https://brickset.com/sets/8594-1",4.5,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8594-1.jpg","https://images.brickset.com/sets/images/8594-1.jpg",NA,NA,NA,NA,NA,NA,28.8,24,7.2,NA
4398,"8595",1,"Takua and Pewku",2003,"Bionicle","Constraction","Warriors","Normal",TRUE,221,NA,"https://brickset.com/sets/8595-1",4.5,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8595-1.jpg","https://images.brickset.com/sets/images/8595-1.jpg",NA,NA,NA,NA,NA,NA,28.8,24,7.2,NA
4399,"8596",1,"Takanuva",2003,"Bionicle","Constraction","Warriors","Normal",TRUE,200,NA,"https://brickset.com/sets/8596-1",4.3,11,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8596-1.jpg","https://images.brickset.com/sets/images/8596-1.jpg",NA,NA,NA,NA,NA,NA,28.8,28.8,7.2,0.42
4402,"8599",1,"Krana-Kal",2003,"Bionicle","Constraction","Accessories","Normal",TRUE,5,NA,"https://brickset.com/sets/8599-1",0,1,"Box","{Not specified}",NA,"https://images.brickset.com/sets/small/8599-1.jpg","https://images.brickset.com/sets/images/8599-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4404,"8600",1,"Krana-Kal Bag",2003,"Bionicle","Constraction","Accessories","Normal",TRUE,5,NA,"https://brickset.com/sets/8600-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/8600-1.jpg","https://images.brickset.com/sets/images/8600-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4885,"9017",1,"Baby Discovery Set",2003,"Education","Educational",NA,"Normal",TRUE,45,4,"https://brickset.com/sets/9017-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9017-1.jpg","https://images.brickset.com/sets/images/9017-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4886,"9019",1,"Baby Stack 'n' Learn Set",2003,"Education","Educational",NA,"Normal",TRUE,69,4,"https://brickset.com/sets/9019-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9019-1.jpg","https://images.brickset.com/sets/images/9019-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4874,"9026",1,"Baby Stack 'n' Learn Set",2003,"Education","Educational",NA,"Normal",TRUE,91,4,"https://brickset.com/sets/9026-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9026-1.jpg","https://images.brickset.com/sets/images/9026-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4887,"9031",1,"Vehicles Set",2003,"Education","Educational",NA,"Normal",TRUE,30,5,"https://brickset.com/sets/9031-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9031-1.jpg","https://images.brickset.com/sets/images/9031-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34460,"9305",1,"Rescue Transportation Set",2003,"Education","Educational",NA,"Normal",TRUE,166,8,"https://brickset.com/sets/9305-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9305-1.jpg","https://images.brickset.com/sets/images/9305-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4845,"9306",1,"Bulk Set with Special Bricks",2003,"Education","Educational",NA,"Normal",TRUE,610,NA,"https://brickset.com/sets/9306-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9306-1.jpg","https://images.brickset.com/sets/images/9306-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4846,"9320",1,"Journey into Space",2003,"Education","Educational",NA,"Normal",TRUE,631,NA,"https://brickset.com/sets/9320-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9320-1.jpg","https://images.brickset.com/sets/images/9320-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4918,"9402",1,"Giraffe Table",2003,"Gear","Miscellaneous","Furniture","Gear",TRUE,NA,NA,"https://brickset.com/sets/9402-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9402-1.jpg","https://images.brickset.com/sets/images/9402-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4919,"9405",1,"Racer",2003,"Gear","Miscellaneous","Furniture","Gear",TRUE,NA,NA,"https://brickset.com/sets/9405-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9405-1.jpg","https://images.brickset.com/sets/images/9405-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4920,"9409",1,"Elephant Wall",2003,"Gear","Miscellaneous","Furniture","Gear",TRUE,NA,NA,"https://brickset.com/sets/9409-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9409-1.jpg","https://images.brickset.com/sets/images/9409-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861,"9412",1,"Duplo Bricks",2003,"Education","Educational","Duplo","Normal",TRUE,NA,NA,"https://brickset.com/sets/9412-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9412-1.jpg","https://images.brickset.com/sets/images/9412-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4906,"9665",1,"Mechanical Engineering",2003,"Dacta","Educational","Technic","Normal",TRUE,318,NA,"https://brickset.com/sets/9665-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9665-1.jpg","https://images.brickset.com/sets/images/9665-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9398,"9743",1,"Chromosomes - Student Set",2003,"Education","Educational","System","Normal",TRUE,136,NA,"https://brickset.com/sets/9743-1",0,0,"Plastic box","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22481,"9788",1,"Mission Mars Challenge Kit",2003,"Education","Educational","FIRST LEGO League Challenge","Normal",TRUE,1274,NA,"https://brickset.com/sets/9788-1",0,0,"Box","Educational",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4913,"9793",1,"Team Challenge Set with Serial Transmitter",2003,"Education","Educational",NA,"Normal",TRUE,833,NA,"https://brickset.com/sets/9793-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9793-1.jpg","https://images.brickset.com/sets/images/9793-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4914,"9794",1,"Team Challenge Set with USB Transmitter",2003,"Education","Educational",NA,"Normal",TRUE,831,NA,"https://brickset.com/sets/9794-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9794-1.jpg","https://images.brickset.com/sets/images/9794-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
